17.142,17.594,0.082433,17.041,15.882,18.541,18.282,17.098,17.209,0.058747,17.04,16.151,18.395,18.368
17.142,17.629,0.0816,17.057,15.787,18.514,18.277,17.128,17.241,0.058328,17.073,16.189,18.409,18.38
17.112,17.66,0.077433,17.028,15.527,18.495,18.25,17.158,17.274,0.057913,17.105,16.228,18.423,18.392
17.091,17.707,0.064267,17.011,15.359,18.452,18.261,17.188,17.307,0.057502,17.138,16.266,18.437,18.403
17.117,17.732,0.058633,17.046,15.34,18.427,18.317,17.218,17.339,0.057095,17.17,16.304,18.45,18.415
17.136,17.76,0.056433,17.063,15.439,18.423,18.336,17.248,17.371,0.056692,17.202,16.342,18.464,18.427
17.155,17.78,0.048167,17.06,15.587,18.418,18.35,17.277,17.404,0.056293,17.234,16.38,18.477,18.439
17.196,17.806,0.040233,17.125,15.498,18.398,18.403,17.307,17.436,0.055898,17.266,16.418,18.491,18.45
17.235,17.827,0.0377,17.148,15.753,18.414,18.408,17.336,17.468,0.055506,17.298,16.455,18.504,18.462
17.274,17.845,0.032567,17.188,15.795,18.422,18.443,17.366,17.5,0.055119,17.33,16.493,18.517,18.474
17.317,17.866,0.030367,17.234,15.922,18.449,18.427,17.395,17.531,0.054736,17.362,16.531,18.53,18.486
17.322,17.897,0.0304,17.248,16.012,18.483,18.414,17.424,17.563,0.054357,17.394,16.568,18.544,18.497
17.343,17.919,0.03,17.284,16.043,18.53,18.401,17.454,17.595,0.053982,17.425,16.605,18.557,18.509
17.363,17.936,0.0306,17.327,16.043,18.549,18.4,17.483,17.626,0.053612,17.457,16.642,18.569,18.521
17.416,17.956,0.0299,17.363,16.245,18.581,18.388,17.512,17.658,0.053245,17.488,16.679,18.582,18.533
17.457,17.981,0.032133,17.407,16.413,18.597,18.422,17.541,17.689,0.052882,17.52,16.716,18.595,18.544
17.509,17.998,0.0394,17.435,16.64,18.664,18.393,17.569,17.721,0.052523,17.551,16.753,18.608,18.556
