14.21876281,12.62766124,0.055633333,13.83572622,12.79485573,16.9911228,17.19686206
14.2540585,12.64685082,0.048233333,13.85919185,12.68243809,16.98665999,17.23803882
14.2542852,12.67184562,0.0399,13.91238677,12.50844541,16.96208269,17.27954095
14.28589789,12.70838015,0.038933333,13.9327067,12.6220398,16.97519406,17.29541789
14.31603513,12.75234666,0.041733333,13.95671093,12.70737907,16.99335235,17.30875035
14.39756915,12.79518224,0.047866667,14.05083576,12.79436593,17.0004329,17.38088002
14.46491245,12.83966321,0.0598,14.11190746,12.95251713,17.03864496,17.40864014
14.49202684,12.87822238,0.059433333,14.18638234,12.82008111,17.06651925,17.42108759
14.50886717,12.93379647,0.059166667,14.20409777,12.86091674,17.09113437,17.45081457
14.57144677,12.97380543,0.065666667,14.2487272,13.11611899,17.12843844,17.45407567
14.58284383,13.02715196,0.083266667,14.2739596,13.08435479,17.16528833,17.45524699
14.60761687,13.08511401,0.089833333,14.29230283,13.17637843,17.18440413,17.47186297
14.58858234,13.13535702,0.0894,14.32361765,12.95612532,17.1722352,17.48841021
14.58190402,13.19089589,0.085733333,14.34760839,12.8278607,17.15646429,17.49849722
14.58941635,13.24756987,0.0788,14.36616888,12.84127729,17.10338535,17.50931246
14.62480517,13.27922617,0.067033333,14.40095792,12.90848693,17.08303929,17.53624825
14.58169514,13.33010355,0.055666667,14.3895778,12.66780301,17.05235298,17.52160125
14.69110191,13.389639,0.038566667,14.46577264,13.15763537,17.07117416,17.56850188
14.71359893,13.44275135,0.045633333,14.50248046,13.27850291,17.08404509,17.59415817
14.74520453,13.4825403,0.054733333,14.53420687,13.33167416,17.08410096,17.61162845
14.75661767,13.51430715,0.0475,14.60045055,13.20639207,17.12666992,17.61339087
14.82707395,13.57991233,0.0354,14.65311822,13.4781388,17.17513072,17.67719334
14.92046945,13.60332259,0.043,14.72802354,13.716547,17.20370013,17.70355202
14.95838533,13.63983555,0.0474,14.78897748,13.77217141,17.22614005,17.72750305
15.02334769,13.68661356,0.051433333,14.88112487,13.79156044,17.26771183,17.76801595
15.12364616,13.73917332,0.065366667,14.95267797,14.03913077,17.3276674,17.81021997
15.16962315,13.80527996,0.078166667,14.95058323,14.22104937,17.36929522,17.7893844
15.14828736,13.88127653,0.1056,14.96484384,14.06143621,17.39620551,17.787979
15.18626904,13.94986727,0.099966667,14.95296353,14.21349875,17.41605155,17.77436796
15.15145876,14.03074904,0.093233333,14.91835777,13.94558402,17.39894342,17.75150065
15.16303567,14.11836239,0.1125,14.93435952,13.92963455,17.4094128,17.74993997
15.12410217,14.24009133,0.1209,14.95220199,13.69900454,17.39548198,17.75192619
15.10838542,14.36065392,0.093466667,14.89408959,13.73517455,17.32882376,17.7323046
15.06021259,14.45198733,0.063033333,14.9281389,12.96583559,17.20131356,17.75839818
15.08938824,14.51035594,0.0542,14.99283648,12.81829616,17.164248,17.79018058
15.15652778,14.58430533,0.0616,15.04926309,13.14314612,17.20066243,17.7822117
15.20865398,14.65475937,0.054133333,15.09067592,13.25659856,17.2687256,17.7818363
15.29766035,14.69942637,0.048266667,15.16953299,13.64907678,17.33439062,17.82343113
15.32741449,14.74209532,0.051966667,15.20499143,13.81895259,17.3357549,17.87056899
15.34652453,14.79581416,0.052833333,15.24660013,13.82450955,17.35167198,17.89418218
15.37506231,14.86364317,0.048733333,15.29888271,13.84678602,17.37303927,17.92051348
15.42308026,14.92976676,0.0466,15.34600691,14.04307607,17.41538303,17.91702171
15.50085513,14.9934961,0.051566667,15.3676037,14.33851773,17.49098482,17.92640176
15.57185001,15.0481479,0.0582,15.40552353,14.55234414,17.53355283,17.9495086
15.57144229,15.11506344,0.065133333,15.46517261,14.44237414,17.57245973,17.96343447
15.58430613,15.18132749,0.067566667,15.48780292,14.51726083,17.59086168,18.01573794
15.73889356,15.25764071,0.072833333,15.57225769,14.78471103,17.70618315,17.99723818
15.77811567,15.32611412,0.081,15.58966741,14.90508629,17.73970955,18.00181563
15.83043215,15.40688333,0.095833333,15.62200715,14.99255375,17.78793215,18.01772921
15.83822094,15.478883,0.100733333,15.64288864,14.9955685,17.81622623,18.03622273
15.84203344,15.57478435,0.1018,15.64136637,14.98444035,17.83243064,18.01538383
15.87073898,15.65624371,0.109466667,15.68075827,14.90479729,17.86579281,17.99763836
15.88245047,15.73419854,0.135766667,15.69224741,14.83001967,17.87359706,17.99786067
15.89518082,15.82101958,0.150466667,15.68591266,14.79828833,17.86409222,17.98869145
15.81365775,15.90839553,0.126866667,15.59567001,14.42199138,17.79369122,17.99523668
15.80697437,15.99808372,0.098366667,15.63896161,14.10673601,17.77530814,18.00416897
15.88048835,16.10889974,0.158533333,15.69185178,14.49597682,17.82435985,18.0152953
15.96074811,16.21172846,0.1657,15.70890736,14.87947708,17.84635383,18.01011278
15.92940394,16.28170993,0.1778,15.70985276,14.68611926,17.84778503,18.00780727
15.97750755,16.35471416,0.175766667,15.72565513,14.92765999,17.84640001,18.01635755
15.92731552,16.42403838,0.135866667,15.69533197,14.76849674,17.83094758,18.0044353
15.86119334,16.48024416,0.142266667,15.72157294,14.32695831,17.76603771,18.05550771
15.88260136,16.5297714,0.145133333,15.7356859,14.32239204,17.7815078,18.04660161
15.8674839,16.58477414,0.110066667,15.7664049,14.27632756,17.75306072,18.04071182
15.87104164,16.62714855,0.092866667,15.83837351,13.90732152,17.71673806,18.04906045
15.92007218,16.6612619,0.086533333,15.87739229,14.04582353,17.74008892,18.06290705
16.00928257,16.69021929,0.088033333,15.9561584,14.4161175,17.78451024,18.05064033
16.08745388,16.73076463,0.0946,16.02656815,14.67378851,17.86243689,18.03402035
16.16848404,16.75983091,0.0943,16.08917379,15.06835886,17.93657258,18.039876
16.24597673,16.80908712,0.096866667,16.12348856,15.47077949,18.01259414,18.0346812
16.31421551,16.84489394,0.105566667,16.18040718,15.60279653,18.06535589,18.03776367
16.35290352,16.87738371,0.1139,16.21117254,15.69635963,18.08363102,18.06172583
16.38563639,16.90102343,0.092666667,16.26357458,15.63246152,18.10995874,18.05752309
16.42245662,16.94684721,0.084766667,16.33023486,15.49504093,18.14255153,18.07195154
16.45645804,16.96772355,0.079233333,16.36642995,15.56450472,18.16836773,18.06858955
16.51852506,16.98688897,0.079,16.44159337,15.52056042,18.17921712,18.09852942
16.54910532,17.0110303,0.081033333,16.45063662,15.67456423,18.19808018,18.12966672
16.58717875,17.03151857,0.078266667,16.48388106,15.66573306,18.19236708,18.16286798
16.6030256,17.05077585,0.0692,16.52604755,15.57576199,18.18295441,18.21794893
16.64115338,17.07627152,0.062066667,16.59482591,15.44813649,18.20310942,18.23382346
16.6612619,17.10444164,0.062666667,16.62019045,15.45393524,18.23336239,18.27377584
16.68750571,17.13511859,0.0622,16.62194679,15.57511026,18.28098969,18.23386538
16.73125284,17.15657403,0.0665,16.67626177,15.58064659,18.30374812,18.23046902
16.76739721,17.18641961,0.068433333,16.72092679,15.58454998,18.33157561,18.23369772
16.83664095,17.21344857,0.069166667,16.7307036,15.88486406,18.37263333,18.249677
16.85614754,17.24663127,0.066633333,16.79673977,15.65280924,18.37619428,18.28479867
16.90669259,17.28570805,0.071566667,16.82527265,15.74896923,18.43298181,18.28728083
16.92795328,17.33229083,0.079833333,16.85851269,15.77462929,18.44389326,18.28976145
16.98041513,17.36408933,0.0847,16.90517381,15.82745008,18.48803055,18.27680392
17.02080511,17.4056511,0.094433333,16.92004469,15.97772857,18.52717057,18.25076227
17.04694308,17.44433543,0.097266667,16.93886006,15.93096954,18.54310793,18.2005322
17.07537575,17.47338392,0.090833333,16.97674388,15.88373287,18.55209809,18.2033206
17.08549746,17.4996556,0.086133333,16.99500941,15.84203344,18.55263996,18.22093546
17.13142104,17.5475094,0.0825,17.02738397,15.88184684,18.56211071,18.23353006
17.14162238,17.59386307,0.082433333,17.04067875,15.88229957,18.54128418,18.28190086
17.14189774,17.62946152,0.0816,17.05708064,15.78693425,18.51441388,18.27713563
17.11155038,17.66034633,0.077433333,17.0283472,15.52666754,18.4946329,18.24955175
17.09113437,17.70713949,0.064266667,17.01131478,15.35918536,18.45227564,18.26093287
17.11698449,17.73249464,0.058633333,17.04609712,15.34039505,18.42743504,18.3167009
17.13627682,17.7598612,0.056433333,17.06337552,15.4387061,18.42260028,18.33566362
17.15498258,17.78000574,0.048166667,17.05989208,15.58747503,18.41763959,18.35022385
17.19621021,17.80649063,0.040233333,17.12528772,15.49819826,18.39817756,18.40336331
17.23459666,17.82723752,0.0377,17.14822559,15.75263392,18.41419549,18.4084621
17.27363076,17.84459876,0.032566667,17.18783529,15.79488524,18.42164063,18.44325691
17.31745593,17.86556304,0.030366667,17.23405855,15.92156673,18.4485832,18.42723537
17.32230173,17.89701007,0.0304,17.24834755,16.01184,18.48303225,18.41415542
17.34251692,17.91860925,0.03,17.28363569,16.04305463,18.53001285,18.40071098
17.36299523,17.93648228,0.0306,17.3270891,16.04312711,18.54857419,18.40018834
17.4164629,17.95589357,0.0299,17.36257835,16.24466755,18.58121577,18.38831011
17.45692696,17.98133199,0.032133333,17.40668206,16.41308507,18.59713104,18.42240037
17.50875983,17.99834969,0.0394,17.43539025,16.64015466,18.66430848,18.39250172
17.53110541,18.02250422,0.044866667,17.46394469,16.56910886,18.71178623,18.35864212
17.57774724,18.04159145,0.051666667,17.50373243,16.75091458,18.73577759,18.36314898
17.58884308,18.06771585,0.0581,17.51006592,16.79049165,18.76289534,18.37012257
17.59597746,18.08241237,0.0602,17.54302867,16.68225835,18.76517134,18.36193141
17.62843766,18.09935308,0.057966667,17.57774724,16.64408568,18.80635537,18.36761024
17.65758806,18.11894072,0.0572,17.60496341,16.75522359,18.81027637,18.38641439
17.68571048,18.14336618,0.053633333,17.6400747,16.81010438,18.80392096,18.39483744
17.75074404,18.15676251,0.052433333,17.68340254,17.0109734,18.83689539,18.3985798
17.78413506,18.17590161,0.053066667,17.70881254,17.20565172,18.86802675,18.40693716
17.83062308,18.19249412,0.0528,17.74198524,17.19093714,18.917084,18.39209887
17.86142497,18.21394937,0.052766667,17.78497917,17.27405701,18.96184512,18.39475692
17.92178245,18.22774147,0.055233333,17.80355132,17.53175487,18.983935,18.41691898
17.97127449,18.2382219,0.055333333,17.86868675,17.61118772,19.0063182,18.43748539
18.00066065,18.25172208,0.055066667,17.90984723,17.67618162,19.02606775,18.48590605
18.04466861,18.26139077,0.0552,17.95373641,17.87946318,19.04896923,18.55511611
18.07103492,18.26920863,0.055,18.01675582,17.81529561,19.06605971,18.59801124
18.11682659,18.28314304,0.055333333,18.06478754,17.90566374,19.07242012,18.64514334
18.17713462,18.29475936,0.0486,18.11837994,18.00212653,19.12743697,18.64899883
18.21095761,18.31012695,0.047333333,18.15817229,18.11216292,19.12861006,18.70746959
18.24391174,18.32764718,0.047466667,18.22005235,18.11514311,19.15619545,18.69437958
18.29034004,18.34076777,0.050933333,18.26168213,18.21226415,19.18306301,18.69785205
18.36079468,18.35921084,0.053066667,18.31082595,18.35787017,19.19577039,18.74924891
18.37093266,18.39226002,0.056766667,18.37404999,18.28608131,19.212115,18.85053396
18.43326094,18.41187105,0.062733333,18.39922329,18.54124537,19.21382124,18.83029333
18.42867275,18.43030915,0.0652,18.43760489,18.43708705,19.21303384,18.87178059
18.44941727,18.44806678,0.064733333,18.47116087,18.41419549,19.19675888,18.86684624
18.44448974,18.48051105,0.055933333,18.48759787,18.2675881,19.18993331,18.89412333
18.45675756,18.51124767,0.043266667,18.4976161,18.18804509,19.1475329,18.88975013
18.44266025,18.52685896,0.034966667,18.51519527,18.07705461,19.10019189,18.90023069
18.45842213,18.54365101,0.021333333,18.58248365,17.81976057,19.0535475,18.93393697
18.48547314,18.56033424,0.017333333,18.59651861,17.94712287,19.01870323,18.9824754
18.50717873,18.57540917,0.0175,18.61987746,17.96598977,19.02606775,18.99292412
18.53067446,18.59088753,0.0174,18.64223035,18.02215071,19.01394695,18.99212667
18.53269753,18.61302136,0.014433333,18.65624617,18.01210685,19.01894434,18.96669862
18.5446594,18.64400866,0.0125,18.67674678,17.99892756,18.99586981,18.98198874
18.57875573,18.65662327,0.012466667,18.71241845,18.03102318,18.9842477,19.05235219
18.65096295,18.67693438,0.010166667,18.76916956,18.1936797,18.99028848,19.07466255
18.67712196,18.69893425,0.009966667,18.79165375,18.28248059,19.00963383,19.09401074
18.70631522,18.73518603,0.010033333,18.8351287,18.30333624,19.0272022,19.05846159
18.74054387,18.77217476,0.0101,18.85932576,18.49109728,19.02991668,19.07887222
18.7759098,18.79489712,0.014333333,18.89376796,18.56785953,19.0521814,19.10734065
18.80108501,18.8264642,0.0195,18.93509784,18.63017758,19.07815961,19.11343398
18.83040165,18.86605905,0.0247,18.95240059,18.71747262,19.08680423,19.118947
18.85617011,18.88672521,0.029433333,18.98803293,18.66498588,19.10892379,19.11383763
18.89394565,18.92675317,0.0346,19.02479542,18.70389367,19.11696453,19.11148243
18.90700179,18.96355674,0.0398,19.03846043,18.81922942,19.14466346,19.10892379
18.95404624,18.99832868,0.044566667,19.08019532,18.87934904,19.1835258,19.13493878
18.98049366,19.02527689,0.049066667,19.10764385,18.87513818,19.1879527,19.11208819
18.98841473,19.0524205,0.052466667,19.12968229,18.82020688,19.20709047,19.09488951
19.00334561,19.07398316,0.052466667,19.16610106,18.65809365,19.22564651,19.19702244
19.00386425,19.1143085,0.052566667,19.20396749,18.55762939,19.22322534,19.20202672
19.05060981,19.13430301,0.0525,19.22348716,18.61736492,19.23244412,19.16998347
19.0971194,19.1494336,0.050733333,19.24346566,18.65186914,19.21749377,19.18560772
19.09539641,19.17740598,0.044966667,19.25296283,18.52487191,19.2153956,19.18045052
19.10407134,19.20337549,0.031766667,19.26156237,18.46483613,19.19850462,19.17488917
19.13192635,19.2144773,0.020866667,19.27370002,18.34276682,19.18088054,19.14256012
19.12683354,19.25309277,0.0194,19.23479445,18.34676193,19.14058932,19.13326549
19.06129127,19.25854652,0.005066667,19.19092324,18.0854583,19.05368408,19.28090045
